ligand,label
PPARg_agonist895,0
PPARg_agonist804,0
PPARg_agonist971,0
PPARg_agonist2014,0
PPARg_agonist2316,0
PPARg_agonist540,0
PPARg_agonist2968,0
PPARg_agonist2311,0
PPARg_agonist1424,0
PPARg_agonist3410,0
PPARg_agonist3296,0
PPARg_agonist2817,0
PPARg_agonist1465,0
PPARg_agonist2622,0
PPARg_agonist621,0
PPARg_agonist2608,0
PPARg_agonist2470,0
PPARg_agonist409,0
PPARg_agonist2609,0
PPARg_agonist1043,0
PPARg_agonist1237,0
PPARg_agonist961,0
PPARg_agonist71,0
PPARg_agonist3488,0
PPARg_agonist1696,0
PPARg_agonist528,0
PPARg_agonist2960,0
PPARg_agonist1566,0
PPARg_agonist2125,0
PPARg_agonist1170,0
PPARg_agonist2836,0
PPARg_agonist2885,0
PPARg_agonist1627,0
PPARg_agonist2149,0
PPARg_agonist2104,0
PPARg_agonist2285,0
PPARg_agonist1818,0
PPARg_agonist3272,0
PPARg_agonist777,0
PPARg_agonist3336,0
PPARg_agonist2366,0
PPARg_agonist2400,0
PPARg_agonist3124,0
PPARg_agonist2870,0
PPARg_agonist2717,0
PPARg_agonist2405,0
PPARg_agonist681,0
PPARg_agonist113,0
PPARg_agonist414,0
PPARg_agonist982,0
PPARg_agonist2583,0
PPARg_agonist1933,0
PPARg_agonist69,0
PPARg_agonist299,0
PPARg_agonist3330,0
PPARg_agonist3334,0
PPARg_agonist858,0
PPARg_agonist2639,0
PPARg_agonist1177,0
PPARg_agonist3246,0
PPARg_agonist747,0
PPARg_agonist2589,0
PPARg_agonist2976,0
PPARg_agonist295,0
PPARg_agonist1148,0
PPARg_agonist1898,0
PPARg_agonist2745,0
PPARg_agonist2519,0
PPARg_agonist136,0
PPARg_agonist702,0
PPARg_agonist2239,0
PPARg_agonist3449,0
PPARg_agonist3358,0
PPARg_agonist1960,0
PPARg_agonist2305,0
PPARg_agonist3031,0
PPARg_agonist3472,0
PPARg_agonist1881,0
PPARg_agonist3279,0
PPARg_agonist2916,0
PPARg_agonist3460,0
PPARg_agonist2371,0
PPARg_agonist1891,0
PPARg_agonist2861,0
PPARg_agonist3350,0
PPARg_agonist3333,0
PPARg_agonist2321,0
PPARg_agonist2026,0
PPARg_agonist1916,0
PPARg_agonist1428,0
PPARg_agonist1267,0
PPARg_agonist1068,0
PPARg_agonist1252,0
PPARg_agonist1761,0
PPARg_agonist2027,0
PPARg_agonist2761,0
PPARg_agonist2580,0
PPARg_agonist1757,0
PPARg_agonist2654,0
PPARg_agonist2490,0
PPARg_agonist2716,0
PPARg_agonist2386,0
PPARg_agonist1755,0
PPARg_agonist846,0
PPARg_agonist2043,0
PPARg_agonist1963,0
PPARg_agonist1915,0
PPARg_agonist3414,0
PPARg_agonist1932,0
PPARg_agonist413,0
PPARg_agonist1196,0
PPARg_agonist2723,0
PPARg_agonist3294,0
PPARg_agonist3254,0
PPARg_agonist140,0
PPARg_agonist3408,0
PPARg_agonist279,0
PPARg_agonist3469,0
PPARg_agonist1079,0
PPARg_agonist3523,0
PPARg_agonist1348,0
PPARg_agonist1311,0
PPARg_agonist2082,0
PPARg_agonist1614,0
PPARg_agonist165,0
PPARg_agonist2935,0
PPARg_agonist1286,0
PPARg_agonist3106,0
PPARg_agonist437,0
PPARg_agonist2479,0
PPARg_agonist900,0
PPARg_agonist497,0
PPARg_agonist968,0
PPARg_agonist369,0
PPARg_agonist1310,0
PPARg_agonist2375,0
PPARg_agonist1405,0
PPARg_agonist2055,0
PPARg_agonist2035,0
PPARg_agonist305,0
PPARg_agonist457,0
PPARg_agonist1693,0
PPARg_agonist2466,0
PPARg_agonist2812,0
PPARg_agonist625,0
PPARg_agonist848,0
PPARg_agonist1072,0
PPARg_agonist1785,0
PPARg_agonist3040,0
PPARg_agonist3007,0
PPARg_agonist2641,0
PPARg_agonist256,0
PPARg_agonist1298,0
PPARg_agonist2563,0
PPARg_agonist2954,0
PPARg_agonist3501,0
PPARg_agonist2113,0
PPARg_agonist1806,0
PPARg_agonist1145,0
PPARg_agonist763,0
PPARg_agonist5,0
PPARg_agonist1468,0
PPARg_agonist268,0
PPARg_agonist526,0
PPARg_agonist363,0
PPARg_agonist2023,0
PPARg_agonist3063,0
PPARg_agonist347,0
PPARg_agonist2851,0
PPARg_agonist1152,0
PPARg_agonist1370,0
PPARg_agonist2895,0
PPARg_agonist1991,0
PPARg_agonist2505,0
PPARg_agonist3426,0
PPARg_agonist2569,0
PPARg_agonist1162,0
PPARg_agonist665,0
PPARg_agonist2565,0
PPARg_agonist1062,0
PPARg_agonist44,0
PPARg_agonist2201,0
PPARg_agonist439,0
PPARg_agonist1775,0
PPARg_agonist1390,0
PPARg_agonist311,0
PPARg_agonist1841,0
PPARg_agonist678,0
PPARg_agonist3370,0
PPARg_agonist2010,0
PPARg_agonist1338,0
PPARg_agonist2158,0
PPARg_agonist106,0
PPARg_agonist2796,0
PPARg_agonist2955,0
PPARg_agonist2320,0
PPARg_agonist258,0
PPARg_agonist3003,0
PPARg_agonist2005,0
PPARg_agonist3204,0
PPARg_agonist884,0
PPARg_agonist2258,0
PPARg_agonist2036,0
PPARg_agonist281,0
PPARg_agonist1992,0
PPARg_agonist356,0
PPARg_agonist2192,0
PPARg_agonist3158,0
PPARg_agonist415,0
PPARg_agonist1623,0
PPARg_agonist770,0
PPARg_agonist2381,0
PPARg_agonist1417,0
PPARg_agonist865,0
PPARg_agonist1876,0
PPARg_agonist1490,0
PPARg_agonist680,0
PPARg_agonist2732,0
PPARg_agonist2074,0
PPARg_agonist1767,0
PPARg_agonist2931,0
PPARg_agonist436,0
PPARg_agonist2342,0
PPARg_agonist2194,0
PPARg_agonist2373,0
PPARg_agonist1081,0
PPARg_agonist1763,0
PPARg_agonist2585,0
PPARg_agonist3006,0
PPARg_agonist197,0
PPARg_agonist767,0
PPARg_agonist2188,0
PPARg_agonist2084,0
PPARg_agonist14,0
PPARg_agonist1705,0
PPARg_agonist2367,0
PPARg_agonist704,0
PPARg_agonist155,0
PPARg_agonist3166,0
PPARg_agonist703,0
PPARg_agonist3054,0
PPARg_agonist2266,0
PPARg_agonist1344,0
PPARg_agonist3164,0
PPARg_agonist856,0
PPARg_agonist3037,0
PPARg_agonist3152,0
PPARg_agonist1014,0
PPARg_agonist1741,0
PPARg_agonist3175,0
PPARg_agonist676,0
PPARg_agonist2605,0
PPARg_agonist946,0
PPARg_agonist3418,0
PPARg_agonist1208,0
PPARg_agonist1125,0
PPARg_agonist692,0
PPARg_agonist2892,0
PPARg_agonist3513,0
PPARg_agonist923,0
PPARg_agonist2949,0
PPARg_agonist428,0
PPARg_agonist590,0
PPARg_agonist1414,0
PPARg_agonist2584,0
PPARg_agonist3404,0
PPARg_agonist2657,0
PPARg_agonist1251,0
PPARg_agonist2378,0
PPARg_agonist2534,0
PPARg_agonist1002,0
PPARg_agonist1394,0
PPARg_agonist2025,0
PPARg_agonist47,0
PPARg_agonist2126,0
PPARg_agonist1791,0
PPARg_agonist3462,0
PPARg_agonist647,0
PPARg_agonist316,0
PPARg_agonist2506,0
PPARg_agonist84,0
PPARg_agonist2755,0
PPARg_agonist2914,0
PPARg_agonist169,0
PPARg_agonist2275,0
PPARg_agonist2642,0
PPARg_agonist2189,0
PPARg_agonist806,0
PPARg_agonist1117,0
PPARg_agonist2884,0
PPARg_agonist1436,0
PPARg_agonist2178,0
PPARg_agonist1294,0
PPARg_agonist236,0
PPARg_agonist646,0
PPARg_agonist1995,0
PPARg_agonist960,0
PPARg_agonist1752,0
PPARg_agonist3138,0
PPARg_agonist364,0
PPARg_agonist1357,0
PPARg_agonist622,0
PPARg_agonist2522,0
PPARg_agonist2562,0
PPARg_agonist2122,0
PPARg_agonist2109,0
PPARg_agonist891,0
PPARg_agonist1066,0
PPARg_agonist1552,0
PPARg_agonist2833,0
PPARg_agonist1140,0
PPARg_agonist1160,0
PPARg_agonist1091,0
PPARg_agonist2588,0
PPARg_agonist1824,0
PPARg_agonist161,0
PPARg_agonist3009,0
PPARg_agonist1572,0
PPARg_agonist1198,0
PPARg_agonist2017,0
PPARg_agonist2655,0
PPARg_agonist850,0
PPARg_agonist362,0
PPARg_agonist1961,0
PPARg_agonist1029,0
PPARg_agonist870,0
PPARg_agonist3525,0
PPARg_agonist1509,0
PPARg_agonist1513,0
PPARg_agonist538,0
PPARg_agonist1719,0
PPARg_agonist1462,0
PPARg_agonist2220,0
PPARg_agonist2937,0
PPARg_agonist494,0
PPARg_agonist1504,0
PPARg_agonist980,0
PPARg_agonist1087,0
PPARg_agonist1211,0
PPARg_agonist1265,0
PPARg_agonist463,0
PPARg_agonist2144,0
PPARg_agonist2922,0
PPARg_agonist444,0
PPARg_agonist310,0
PPARg_agonist636,0
PPARg_agonist628,0
PPARg_agonist2646,0
PPARg_agonist852,0
PPARg_agonist1709,0
PPARg_agonist758,0
PPARg_agonist2705,0
PPARg_agonist1496,0
PPARg_agonist3076,0
PPARg_agonist2516,0
PPARg_agonist2816,0
PPARg_agonist210,0
PPARg_agonist3322,0
PPARg_agonist3036,0
PPARg_agonist92,0
PPARg_agonist3267,0
PPARg_agonist3441,0
PPARg_agonist1702,0
PPARg_agonist1563,0
PPARg_agonist3107,0
PPARg_agonist1840,0
PPARg_agonist1386,0
PPARg_agonist1877,0
PPARg_agonist1774,0
PPARg_agonist3327,0
PPARg_agonist432,0
PPARg_agonist1726,0
PPARg_agonist2024,0
PPARg_agonist2397,0
PPARg_agonist477,0
PPARg_agonist3433,0
PPARg_agonist853,0
PPARg_agonist988,0
PPARg_agonist3244,0
PPARg_agonist2555,0
PPARg_agonist2012,0
PPARg_agonist448,0
PPARg_agonist3094,0
PPARg_agonist1598,0
PPARg_agonist600,0
PPARg_agonist2905,0
PPARg_agonist805,0
PPARg_agonist166,0
PPARg_agonist2582,0
PPARg_agonist2658,0
PPARg_agonist1418,0
PPARg_agonist1412,0
PPARg_agonist1864,0
PPARg_agonist766,0
PPARg_agonist797,0
PPARg_agonist2689,0
PPARg_agonist2215,0
PPARg_agonist612,0
PPARg_agonist2197,0
PPARg_agonist3511,0
PPARg_agonist2124,0
PPARg_agonist998,0
PPARg_agonist1353,0
PPARg_agonist1725,0
PPARg_agonist194,0
PPARg_agonist429,0
PPARg_agonist2924,0
PPARg_agonist974,0
PPARg_agonist3116,0
PPARg_agonist2768,0
PPARg_agonist2354,0
PPARg_agonist3432,0
PPARg_agonist537,0
PPARg_agonist2726,0
PPARg_agonist251,0
PPARg_agonist378,0
PPARg_agonist1040,0
PPARg_agonist38,0
PPARg_agonist1611,0
PPARg_agonist3173,0
PPARg_agonist784,0
PPARg_agonist1407,0
PPARg_agonist475,0
PPARg_agonist2212,0
PPARg_agonist1224,0
PPARg_agonist2653,0
PPARg_agonist3299,0
PPARg_agonist2472,0
PPARg_agonist3297,0
PPARg_agonist2900,0
PPARg_agonist756,0
PPARg_agonist244,0
PPARg_agonist315,0
PPARg_agonist2297,0
PPARg_agonist178,0
PPARg_agonist2329,0
PPARg_agonist2549,0
PPARg_agonist461,0
PPARg_agonist2112,0
PPARg_agonist3312,0
PPARg_agonist3486,0
PPARg_agonist1558,0
PPARg_agonist3109,0
PPARg_agonist1819,0
PPARg_agonist2387,0
PPARg_agonist2165,0
PPARg_agonist1706,0
PPARg_agonist2314,0
PPARg_agonist3346,0
PPARg_agonist82,0
PPARg_agonist3223,0
PPARg_agonist2995,0
PPARg_agonist1758,0
PPARg_agonist1427,0
PPARg_agonist1358,0
PPARg_agonist195,0
PPARg_agonist1794,0
PPARg_agonist901,0
PPARg_agonist606,0
PPARg_agonist2106,0
PPARg_agonist1853,0
PPARg_agonist3101,0
PPARg_agonist1583,0
PPARg_agonist3458,0
PPARg_agonist2712,0
PPARg_agonist2612,0
PPARg_agonist1836,0
PPARg_agonist2557,0
PPARg_agonist3012,0
PPARg_agonist2540,0
PPARg_agonist2088,0
PPARg_agonist943,0
PPARg_agonist1515,0
PPARg_agonist2098,0
PPARg_agonist2627,0
PPARg_agonist1903,0
PPARg_agonist271,0
PPARg_agonist838,0
PPARg_agonist939,0
PPARg_agonist1113,0
PPARg_agonist1895,0
PPARg_agonist2420,0
PPARg_agonist1342,0
PPARg_agonist631,0
PPARg_agonist213,0
PPARg_agonist2988,0
PPARg_agonist2170,0
PPARg_agonist1044,0
PPARg_agonist2262,0
PPARg_agonist2129,0
PPARg_agonist624,0
PPARg_agonist2784,0
PPARg_agonist599,0
PPARg_agonist788,0
PPARg_agonist700,0
PPARg_agonist3277,0
PPARg_agonist3496,0
PPARg_agonist3050,0
PPARg_agonist1544,0
PPARg_agonist1360,0
PPARg_agonist785,0
PPARg_agonist3102,0
PPARg_agonist651,0
PPARg_agonist1629,0
PPARg_agonist1124,0
PPARg_agonist2076,0
PPARg_agonist3080,0
PPARg_agonist1273,0
PPARg_agonist103,0
PPARg_agonist783,0
PPARg_agonist2687,0
PPARg_agonist1191,0
PPARg_agonist384,0
PPARg_agonist1326,0
PPARg_agonist757,0
PPARg_agonist2269,0
PPARg_agonist3044,0
PPARg_agonist1070,0
PPARg_agonist582,0
PPARg_agonist2368,0
PPARg_agonist589,0
PPARg_agonist2046,0
PPARg_agonist917,0
PPARg_agonist2163,0
PPARg_agonist1126,0
PPARg_agonist1297,0
PPARg_agonist2764,0
PPARg_agonist250,0
PPARg_agonist1795,0
PPARg_agonist728,0
PPARg_agonist307,0
PPARg_agonist2751,0
PPARg_agonist1549,0
PPARg_agonist1411,0
PPARg_agonist2077,0
PPARg_agonist1944,0
PPARg_agonist1336,0
PPARg_agonist3305,0
PPARg_agonist3117,0
PPARg_agonist2725,0
PPARg_agonist3544,0
PPARg_agonist142,0
PPARg_agonist3423,0
PPARg_agonist3314,0
PPARg_agonist904,0
PPARg_agonist1516,0
PPARg_agonist1560,0
PPARg_agonist114,0
PPARg_agonist1121,0
PPARg_agonist2708,0
PPARg_agonist2480,0
PPARg_agonist2629,0
PPARg_agonist2065,0
PPARg_agonist2429,0
PPARg_agonist1948,0
PPARg_agonist2911,0
PPARg_agonist2810,0
PPARg_agonist860,0
PPARg_agonist967,0
PPARg_agonist224,0
PPARg_agonist1013,0
PPARg_agonist3528,0
PPARg_agonist1057,0
PPARg_agonist953,0
PPARg_agonist278,0
PPARg_agonist2623,0
PPARg_agonist1749,0
PPARg_agonist1754,0
PPARg_agonist1112,0
PPARg_agonist2501,0
PPARg_agonist478,0
PPARg_agonist634,0
PPARg_agonist2257,0
PPARg_agonist815,0
PPARg_agonist517,0
PPARg_agonist837,0
PPARg_agonist19,0
PPARg_agonist1525,0
PPARg_agonist1017,0
PPARg_agonist60,0
PPARg_agonist546,0
PPARg_agonist1245,0
PPARg_agonist3310,0
PPARg_agonist658,0
PPARg_agonist2985,0
PPARg_agonist1023,0
PPARg_agonist3139,0
PPARg_agonist675,0
PPARg_agonist2991,0
PPARg_agonist575,0
PPARg_agonist2190,0
PPARg_agonist3385,0
PPARg_agonist1127,0
PPARg_agonist2880,0
PPARg_agonist3266,0
PPARg_agonist3492,0
PPARg_agonist1677,0
PPARg_agonist1628,0
PPARg_agonist1619,0
PPARg_agonist1879,0
PPARg_agonist1703,0
PPARg_agonist1776,0
PPARg_agonist2711,0
PPARg_agonist1422,0
PPARg_agonist301,0
PPARg_agonist46,0
PPARg_agonist1284,0
PPARg_agonist1713,0
PPARg_agonist2383,0
PPARg_agonist1742,0
PPARg_agonist2251,0
PPARg_agonist1486,0
PPARg_agonist862,0
PPARg_agonist1302,0
PPARg_agonist159,0
PPARg_agonist2733,0
PPARg_agonist1935,0
PPARg_agonist160,0
PPARg_agonist2021,0
PPARg_agonist2421,0
PPARg_agonist3189,0
PPARg_agonist2544,0
PPARg_agonist1605,0
PPARg_agonist560,0
PPARg_agonist202,0
PPARg_agonist1175,0
PPARg_agonist3016,0
PPARg_agonist1343,0
PPARg_agonist1240,0
PPARg_agonist3011,0
PPARg_agonist1827,0
PPARg_agonist2834,0
PPARg_agonist2485,0
PPARg_agonist2418,0
PPARg_agonist588,0
PPARg_agonist1894,0
PPARg_agonist147,0
PPARg_agonist3004,0
PPARg_agonist1474,0
PPARg_agonist2399,0
PPARg_agonist1966,0
PPARg_agonist677,0
PPARg_agonist1578,0
PPARg_agonist1548,0
PPARg_agonist126,0
PPARg_agonist2417,0
PPARg_agonist1950,0
PPARg_agonist81,0
PPARg_agonist2148,0
PPARg_agonist323,0
PPARg_agonist3177,0
PPARg_agonist386,0
PPARg_agonist1595,0
PPARg_agonist569,0
PPARg_agonist3506,0
PPARg_agonist1214,0
PPARg_agonist3248,0
PPARg_agonist607,0
PPARg_agonist3489,0
PPARg_agonist1561,0
PPARg_agonist1573,0
PPARg_agonist3443,0
PPARg_agonist59,0
PPARg_agonist3349,0
PPARg_agonist2277,0
PPARg_agonist2261,0
PPARg_agonist293,0
PPARg_agonist1925,0
PPARg_agonist1401,0
PPARg_agonist3428,0
PPARg_agonist1201,0
PPARg_agonist3263,0
PPARg_agonist3295,0
PPARg_agonist2374,0
PPARg_agonist2210,0
PPARg_agonist2330,0
PPARg_agonist638,0
PPARg_agonist1567,0
PPARg_agonist500,0
PPARg_agonist338,0
PPARg_agonist2296,0
PPARg_agonist2380,0
PPARg_agonist2089,0
PPARg_agonist1212,0
PPARg_agonist54,0
PPARg_agonist2001,0
PPARg_agonist36,0
PPARg_agonist227,0
PPARg_agonist1967,0
PPARg_agonist1271,0
PPARg_agonist765,0
PPARg_agonist1780,0
PPARg_agonist337,0
PPARg_agonist1514,0
PPARg_agonist1254,0
PPARg_agonist1541,0
PPARg_agonist1896,0
PPARg_agonist1022,0
PPARg_agonist2462,0
PPARg_agonist2747,0
PPARg_agonist40,0
PPARg_agonist1082,0
PPARg_agonist3309,0
PPARg_agonist246,0
PPARg_agonist3221,0
PPARg_agonist2048,0
PPARg_agonist1906,0
PPARg_agonist171,0
PPARg_agonist1910,0
PPARg_agonist2579,0
PPARg_agonist617,0
PPARg_agonist1325,0
PPARg_agonist3237,0
PPARg_agonist423,0
PPARg_agonist2404,0
PPARg_agonist2842,0
PPARg_agonist2033,0
PPARg_agonist1676,0
PPARg_agonist2384,0
PPARg_agonist1892,0
PPARg_agonist3045,0
PPARg_agonist3280,0
PPARg_agonist434,0
PPARg_agonist1520,0
PPARg_agonist1460,0
PPARg_agonist2628,0
PPARg_agonist969,0
PPARg_agonist1880,0
PPARg_agonist670,0
PPARg_agonist2416,0
PPARg_agonist1007,0
PPARg_agonist2631,0
PPARg_agonist476,0
PPARg_agonist701,0
PPARg_agonist2920,0
PPARg_agonist3047,0
PPARg_agonist1104,0
PPARg_agonist2151,0
PPARg_agonist1909,0
PPARg_agonist2183,0
PPARg_agonist91,0
PPARg_agonist2153,0
PPARg_agonist1789,0
PPARg_agonist223,0
PPARg_agonist158,0
PPARg_agonist1190,0
PPARg_agonist929,0
PPARg_agonist1235,0
PPARg_agonist2683,0
PPARg_agonist2244,0
PPARg_agonist2789,0
PPARg_agonist2267,0
PPARg_agonist469,0
PPARg_agonist2064,0
PPARg_agonist1497,0
PPARg_agonist580,0
PPARg_agonist2883,0
PPARg_agonist3345,0
PPARg_agonist1410,0
PPARg_agonist2974,0
PPARg_agonist897,0
PPARg_agonist3148,0
PPARg_agonist2790,0
PPARg_agonist3341,0
PPARg_agonist2453,0
PPARg_agonist1136,0
PPARg_agonist878,0
PPARg_agonist1,0
PPARg_agonist1122,0
PPARg_agonist1437,0
PPARg_agonist2171,0
PPARg_agonist397,0
PPARg_agonist355,0
PPARg_agonist1952,0
PPARg_agonist868,0
PPARg_agonist1913,0
PPARg_agonist944,0
PPARg_agonist225,0
PPARg_agonist2441,0
PPARg_agonist750,0
PPARg_agonist3190,0
PPARg_agonist1347,0
PPARg_agonist755,0
PPARg_agonist2130,0
PPARg_agonist1655,0
PPARg_agonist885,0
PPARg_agonist1387,0
PPARg_agonist1580,0
PPARg_agonist2727,0
PPARg_agonist154,0
PPARg_agonist3374,0
PPARg_agonist2829,0
PPARg_agonist339,0
PPARg_agonist948,0
PPARg_agonist2050,0
PPARg_agonist473,0
PPARg_agonist2652,0
PPARg_agonist771,0
PPARg_agonist1392,0
PPARg_agonist1193,0
PPARg_agonist819,0
PPARg_agonist1395,0
PPARg_agonist2906,0
PPARg_agonist3112,0
PPARg_agonist30,0
PPARg_agonist1801,0
PPARg_agonist332,0
PPARg_agonist345,0
PPARg_agonist736,0
PPARg_agonist104,0
PPARg_agonist2512,0
PPARg_agonist3130,0
PPARg_agonist2638,0
PPARg_agonist3500,0
PPARg_agonist1187,0
PPARg_agonist2413,0
PPARg_agonist1831,0
PPARg_agonist817,0
PPARg_agonist2651,0
PPARg_agonist844,0
PPARg_agonist1615,0
PPARg_agonist3059,0
PPARg_agonist2364,0
PPARg_agonist1276,0
PPARg_agonist2791,0
PPARg_agonist248,0
PPARg_agonist2238,0
PPARg_agonist3400,0
PPARg_agonist792,0
PPARg_agonist2431,0
PPARg_agonist3483,0
PPARg_agonist1095,0
PPARg_agonist2736,0
PPARg_agonist2434,0
PPARg_agonist2318,0
PPARg_agonist2095,0
PPARg_agonist2073,0
PPARg_agonist1609,0
PPARg_agonist3384,0
PPARg_agonist3375,0
PPARg_agonist282,0
PPARg_agonist2237,0
PPARg_agonist2484,0
PPARg_agonist3381,0
PPARg_agonist1817,0
PPARg_agonist3361,0
PPARg_agonist2231,0
PPARg_agonist2323,0
PPARg_agonist1568,0
PPARg_agonist1964,0
PPARg_agonist912,0
PPARg_agonist3471,0
PPARg_agonist1100,0
PPARg_agonist209,0
PPARg_agonist1848,0
PPARg_agonist1672,0
PPARg_agonist3110,0
PPARg_agonist1102,0
PPARg_agonist1069,0
PPARg_agonist2972,0
PPARg_agonist2795,0
PPARg_agonist3517,0
PPARg_agonist2108,0
PPARg_agonist482,0
PPARg_agonist773,0
PPARg_agonist3143,0
PPARg_agonist2221,0
PPARg_agonist820,0
PPARg_agonist2850,0
PPARg_agonist3125,0
PPARg_agonist3057,0
PPARg_agonist226,0
PPARg_agonist1958,0
PPARg_agonist3137,0
PPARg_agonist741,0
PPARg_agonist2973,0
PPARg_agonist2526,0
PPARg_agonist1408,0
PPARg_agonist955,0
PPARg_agonist2773,0
PPARg_agonist2951,0
PPARg_agonist2264,0
PPARg_agonist3285,0
PPARg_agonist74,0
PPARg_agonist1128,0
PPARg_agonist1048,0
PPARg_agonist764,0
PPARg_agonist1059,0
PPARg_agonist3027,0
PPARg_agonist643,0
PPARg_agonist931,0
PPARg_agonist3216,0
PPARg_agonist1911,0
PPARg_agonist2821,0
PPARg_agonist149,0
PPARg_agonist3000,0
PPARg_agonist1133,0
PPARg_agonist462,0
PPARg_agonist1975,0
PPARg_agonist264,0
PPARg_agonist1905,0
PPARg_agonist615,0
PPARg_agonist1978,0
PPARg_agonist2146,0
PPARg_agonist3436,0
PPARg_agonist1202,0
PPARg_agonist2363,0
PPARg_agonist876,0
PPARg_agonist17,0
PPARg_agonist3533,0
PPARg_agonist2045,0
PPARg_agonist3120,0
PPARg_agonist3340,0
PPARg_agonist26,0
PPARg_agonist2369,0
PPARg_agonist1223,0
PPARg_agonist1981,0
PPARg_agonist1032,0
PPARg_agonist1653,0
PPARg_agonist2552,0
PPARg_agonist2649,0
PPARg_agonist105,0
PPARg_agonist2128,0
PPARg_agonist2160,0
PPARg_agonist1107,0
PPARg_agonist34,0
PPARg_agonist892,0
PPARg_agonist10,0
PPARg_agonist2248,0
PPARg_agonist343,0
PPARg_agonist1137,0
PPARg_agonist2487,0
PPARg_agonist2450,0
PPARg_agonist1375,0
PPARg_agonist2173,0
PPARg_agonist1610,0
PPARg_agonist629,0
PPARg_agonist1503,0
PPARg_agonist1452,0
PPARg_agonist2536,0
PPARg_agonist2000,0
PPARg_agonist2499,0
PPARg_agonist3391,0
PPARg_agonist228,0
PPARg_agonist2934,0
PPARg_agonist2476,0
PPARg_agonist3020,0
PPARg_agonist825,0
PPARg_agonist394,0
PPARg_agonist2889,0
PPARg_agonist387,0
PPARg_agonist2198,0
PPARg_agonist3518,0
PPARg_agonist2630,0
PPARg_agonist1064,0
PPARg_agonist1581,0
PPARg_agonist3398,0
PPARg_agonist639,0
PPARg_agonist348,0
PPARg_agonist826,0
PPARg_agonist2283,0
PPARg_agonist2903,0
PPARg_agonist3484,0
PPARg_agonist1051,0
PPARg_agonist1263,0
PPARg_agonist3051,0
PPARg_agonist247,0
PPARg_agonist1090,0
PPARg_agonist3100,0
PPARg_agonist2702,0
PPARg_agonist2440,0
PPARg_agonist1901,0
PPARg_agonist1456,0
PPARg_agonist3526,0
PPARg_agonist2932,0
PPARg_agonist1174,0
PPARg_agonist1829,0
PPARg_agonist1192,0
PPARg_agonist803,0
PPARg_agonist2759,0
PPARg_agonist2097,0
PPARg_agonist1980,0
PPARg_agonist109,0
PPARg_agonist45,0
PPARg_agonist2525,0
PPARg_agonist1920,0
PPARg_agonist739,0
PPARg_agonist861,0
PPARg_agonist472,0
PPARg_agonist32,0
PPARg_agonist265,0
PPARg_agonist2592,0
PPARg_agonist374,0
PPARg_agonist1738,0
PPARg_agonist1778,0
PPARg_agonist687,0
PPARg_agonist1635,0
PPARg_agonist1732,0
PPARg_agonist2738,0
PPARg_agonist16,0
PPARg_agonist3233,0
PPARg_agonist1745,0
PPARg_agonist3318,0
PPARg_agonist133,0
PPARg_agonist1397,0
PPARg_agonist145,0
PPARg_agonist1550,0
PPARg_agonist1207,0
PPARg_agonist3515,0
PPARg_agonist2308,0
PPARg_agonist1768,0
PPARg_agonist789,0
PPARg_agonist412,0
PPARg_agonist2069,0
PPARg_agonist2134,0
PPARg_agonist1168,0
PPARg_agonist3093,0
PPARg_agonist2083,0
PPARg_agonist1423,0
PPARg_agonist430,0
PPARg_agonist1385,0
PPARg_agonist130,0
PPARg_agonist1197,0
PPARg_agonist383,0
PPARg_agonist1445,0
PPARg_agonist31,0
PPARg_agonist2191,0
PPARg_agonist1861,0
PPARg_agonist2838,0
PPARg_agonist450,0
PPARg_agonist2597,0
PPARg_agonist367,0
PPARg_agonist2002,0
PPARg_agonist1381,0
PPARg_agonist2551,0
PPARg_agonist793,0
PPARg_agonist3347,0
PPARg_agonist535,0
PPARg_agonist1974,0
PPARg_agonist522,0
PPARg_agonist2249,0
PPARg_agonist1639,0
PPARg_agonist3290,0
PPARg_agonist1420,0
PPARg_agonist3243,0
PPARg_agonist1854,0
PPARg_agonist1076,0
PPARg_agonist3529,0
PPARg_agonist2224,0
PPARg_agonist2488,0
PPARg_agonist2907,0
PPARg_agonist1206,0
PPARg_agonist2051,0
PPARg_agonist1421,0
PPARg_agonist2278,0
PPARg_agonist1965,0
PPARg_agonist1322,0
PPARg_agonist3195,0
PPARg_agonist769,0
PPARg_agonist3448,0
PPARg_agonist392,0
PPARg_agonist2127,0
PPARg_agonist3326,0
PPARg_agonist1446,0
PPARg_agonist3070,0
PPARg_agonist290,0
PPARg_agonist2448,0
PPARg_agonist1927,0
PPARg_agonist1938,0
PPARg_agonist1334,0
PPARg_agonist2346,0
PPARg_agonist1415,0
PPARg_agonist1900,0
PPARg_agonist2879,0
PPARg_agonist1987,0
PPARg_agonist1159,0
PPARg_agonist167,0
PPARg_agonist3399,0
PPARg_agonist3172,0
PPARg_agonist2993,0
PPARg_agonist3161,0
PPARg_agonist491,0
PPARg_agonist3320,0
PPARg_agonist2765,0
PPARg_agonist1875,0
PPARg_agonist1227,0
PPARg_agonist2437,0
PPARg_agonist3331,0
PPARg_agonist1477,0
PPARg_agonist2909,0
PPARg_agonist1989,0
PPARg_agonist662,0
PPARg_agonist1577,0
PPARg_agonist291,0
PPARg_agonist1890,0
PPARg_agonist919,0
PPARg_agonist2848,0
PPARg_agonist1026,0
PPARg_agonist1021,0
